cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,ano_mes,n_cat,n_obito,n_cid_mental,n_cid_lesao,n_cid_musculo,bf_beneficiarios,bf_entradas,bf_valor_total
5102702,510270,9193,MT,CANARANA                                     ,202503,3,0,0,0,0,1105,10,760922.0
5103056,510305,9789,MT,CLAUDIA                                      ,202503,2,0,0,1,1,794,19,557943.0
2801405,280140,3127,SE,CARIRA                                       ,202503,2,0,0,2,0,4616,21,3055619.0
3144409,314440,4887,MG,NATERCIA                                     ,202503,1,0,0,1,0,271,2,165221.0
2207702,220770,1153,PI,PARNAIBA                                     ,202503,5,0,0,2,0,19349,70,12867763.0
2208007,220800,1159,PI,PICOS                                        ,202503,2,0,0,2,0,12950,136,8265594.0
4215802,421580,8311,SC,SAO BENTO DO SUL                             ,202503,13,0,0,9,3,1850,25,1200456.0
4218905,421890,8371,SC,URUBICI                                      ,202503,1,0,0,0,0,681,22,482056.0
3519709,351970,6495,SP,IBIUNA                                       ,202503,9,0,0,7,1,7420,50,4988766.0
4120804,412080,7795,PR,QUATRO BARRAS                                ,202503,4,0,0,4,0,1299,31,859848.0
4122008,412200,7817,PR,RIO AZUL                                     ,202503,1,0,0,1,0,579,7,350678.0
4211504,421150,8225,SC,NOVA TRENTO                                  ,202503,7,0,0,5,1,389,8,260738.0
4212270,421227,5743,SC,PASSOS MAIA                                  ,202503,2,0,0,2,0,302,2,203248.0
3519253,351925,7259,SP,IARAS                                        ,202503,2,0,0,1,0,563,16,380506.0
3519501,351950,6491,SP,IBIRAREMA                                    ,202503,1,0,0,1,0,851,7,560259.0
2700300,270030,2705,AL,ARAPIRACA                                    ,202503,7,0,0,6,0,29765,62,19821688.0
2904605,290460,3391,BA,BRUMADO                                      ,202503,3,0,0,2,0,6566,22,4125774.0
5100201,510020,9191,MT,AGUA BOA                                     ,202503,4,0,0,3,0,979,43,630232.0
2609501,260950,2489,PE,NAZARE DA MATA                               ,202503,2,0,0,2,0,4522,24,2963314.0
3300506,330050,5809,RJ,BOM JARDIM                                   ,202503,1,0,0,1,0,2224,1,1489366.0
1100320,110032,0045,RO,SAO MIGUEL DO GUAPORE                        ,202503,2,0,0,1,1,1125,8,737707.0
5200258,520025,1052,GO,AGUAS LINDAS DE GOIAS                        ,202503,3,0,0,1,0,24375,20,16617223.0
3157005,315700,5139,MG,SALINAS                                      ,202503,2,0,1,0,0,4547,42,2948887.0
3301702,330170,5833,RJ,DUQUE DE CAXIAS                              ,202503,65,0,1,44,8,104647,57,69332095.0
4301107,430110,8521,RS,ARROIO DOS RATOS                             ,202503,1,0,0,1,0,1373,11,930404.0
2803609,280360,3171,SE,LARANJEIRAS                                  ,202503,4,0,0,2,1,4059,32,2718744.0
3523503,352350,6571,SP,ITATINGA                                     ,202503,6,0,0,4,1,1301,4,834799.0
3524600,352460,6593,SP,JACUPIRANGA                                  ,202503,1,0,0,1,0,1444,15,952442.0
3526001,352600,6621,SP,JUNQUEIROPOLIS                               ,202503,2,0,0,1,0,1064,3,665642.0
3301900,330190,5837,RJ,ITABORAI                                     ,202503,10,0,0,6,1,32101,4,20693414.0
3302403,330240,5847,RJ,MACAE                                        ,202503,49,0,0,31,1,21158,143,14056086.0
4313904,431390,8781,RS,PANAMBI                                      ,202503,8,0,0,6,0,1020,51,662202.0
3501608,350160,6131,SP,AMERICANA                                    ,202503,56,0,0,37,8,6485,113,4300653.0
3201605,320160,5631,ES,CONCEICAO DA BARRA                           ,202503,1,0,0,1,0,4258,33,2830003.0
3152105,315210,5041,MG,PONTE NOVA                                   ,202503,9,0,1,6,1,2996,66,1891892.0
4306908,430690,8635,RS,ENCRUZILHADA DO SUL                          ,202503,3,0,0,2,1,2127,1,1403780.0
3531803,353180,6737,SP,MONTE MOR                                    ,202503,13,0,0,7,3,4740,48,3084369.0
2910800,291080,3515,BA,FEIRA DE SANTANA                             ,202503,43,1,0,25,7,76316,442,49817676.0
3204104,320410,5681,ES,PINHEIROS                                    ,202503,2,0,0,2,0,2405,24,1608497.0
3204955,320495,0764,ES,SAO ROQUE DO CANAA                           ,202503,1,0,0,1,0,431,3,274528.0
4113502,411350,7663,PR,LOANDA                                       ,202503,1,0,0,1,0,765,15,483850.0
3509254,350925,2967,SP,CAJATI                                       ,202503,3,0,0,3,0,2641,29,1748142.0
3537800,353780,6857,SP,PIEDADE                                      ,202503,2,0,0,0,0,4855,35,3217142.0
3539004,353900,6881,SP,PIRANGI                                      ,202503,1,0,0,1,0,256,11,167319.0
1506161,150616,0569,PA,RIO MARIA                                    ,202503,1,0,0,1,0,2369,29,1605091.0
1506583,150658,0599,PA,SANTA MARIA DAS BARREIRAS                    ,202503,1,0,0,1,0,2444,15,1668214.0
3304706,330470,5893,RJ,SANTO ANTONIO DE PADUA                       ,202503,2,0,0,2,0,3552,105,2360649.0
4304697,430469,6025,RS,CAPITAO                                      ,202503,1,0,0,1,0,48,5,32342.0
2806008,280600,3219,SE,RIBEIROPOLIS                                 ,202503,2,0,0,0,2,3324,18,2129984.0
3527306,352730,6647,SP,LOUVEIRA                                     ,202503,10,0,0,9,0,1602,23,1040861.0
3534609,353460,6793,SP,OSVALDO CRUZ                                 ,202503,2,0,0,2,0,971,5,591353.0
3550704,355070,7115,SP,SAO SEBASTIAO                                ,202503,7,0,0,6,0,5796,177,3819995.0
2307700,230770,1455,CE,MARANGUAPE                                   ,202503,4,0,0,4,0,19534,8,12631883.0
5205000,520500,9299,GO,CARMO DO RIO VERDE                           ,202503,1,0,0,1,0,928,1,607276.0
3117876,311787,0592,MG,CONFINS                                      ,202503,1,0,0,1,0,285,4,168342.0
3118007,311800,4359,MG,CONGONHAS                                    ,202503,5,0,0,5,0,2292,60,1498021.0
4103107,410310,7459,PR,BOCAIUVA DO SUL                              ,202503,2,0,0,2,0,1644,12,1111964.0
4104253,410425,0842,PR,CAMPO MAGRO                                  ,202503,4,0,0,3,0,1559,54,1018800.0
3505906,350590,6217,SP,BATATAIS                                     ,202503,16,0,0,9,1,2789,1,1861438.0
3506359,350635,2965,SP,BERTIOGA                                     ,202503,5,0,0,4,0,6146,108,4158578.0
3542602,354260,6953,SP,REGISTRO                                     ,202503,6,0,0,2,0,5123,54,3395249.0
5212204,521220,9439,GO,JUSSARA                                      ,202503,1,0,0,1,0,1786,6,1167717.0
5214051,521405,9651,GO,MUNDO NOVO                                   ,202503,1,0,0,0,1,520,2,334352.0
3129400,312940,4587,MG,IBERTIOGA                                    ,202503,1,0,0,1,0,523,13,346639.0
3131307,313130,4625,MG,IPATINGA                                     ,202503,43,0,0,36,3,14908,133,9618520.0
5004700,500470,9093,MS,IVINHEMA                                     ,202503,1,0,0,0,0,1179,21,748258.0
2616407,261640,2627,PE,VITORIA DE SANTO ANTAO                       ,202503,15,1,0,12,2,23912,91,15408033.0
3303955,330395,0778,RJ,PINHEIRAL                                    ,202503,1,0,0,1,0,2672,20,1737016.0
4322202,432220,8947,RS,TUPANCIRETA                                  ,202503,1,0,0,0,0,2063,68,1351840.0
4322707,432270,8957,RS,VERA CRUZ                                    ,202503,3,0,0,2,0,1490,54,985146.0
4202107,420210,8041,SC,BARRA VELHA                                  ,202503,5,0,0,2,0,1910,24,1255913.0
4202404,420240,8047,SC,BLUMENAU                                     ,202503,93,0,2,60,7,7027,110,4526009.0
3515509,351550,6411,SP,FERNANDOPOLIS                                ,202503,13,0,0,8,2,2760,87,1789178.0
3548708,354870,7075,SP,SAO BERNARDO DO CAMPO                        ,202503,161,0,0,123,11,39767,234,25069822.0
3554003,355400,7181,SP,TATUI                                        ,202503,8,0,0,5,1,6468,59,4270716.0
2705507,270550,2809,AL,MURICI                                       ,202503,1,0,0,1,0,4454,14,3133093.0
2910057,291005,3087,BA,DIAS D'AVILA                                 ,202503,6,0,0,3,0,13350,103,8679624.0
3205036,320503,5727,ES,VARGEM ALTA                                  ,202503,4,0,0,3,0,1044,6,696818.0
3110608,311060,4211,MG,CAMBUI                                       ,202503,4,0,0,2,0,1533,20,976587.0
3110707,311070,4213,MG,CAMBUQUIRA                                   ,202503,1,0,0,0,0,1118,11,721937.0
3543303,354330,6967,SP,RIBEIRAO PIRES                               ,202503,12,0,0,11,0,4905,24,3151474.0
5208806,520880,9375,GO,GOIANIRA                                     ,202503,2,0,0,2,0,5192,54,3504530.0
5210000,521000,9395,GO,INHUMAS                                      ,202503,2,0,0,2,0,3520,9,2238393.0
4207809,420780,8153,SC,IRANI                                        ,202503,1,0,0,1,0,269,5,180624.0
1302702,130270,0257,AM,MANICORE                                     ,202503,1,0,0,0,1,8790,5,6673083.0
2312403,231240,1549,CE,SAO GONCALO DO AMARANTE                      ,202503,4,0,1,3,0,8912,71,5902551.0
5215231,521523,1058,GO,NOVO GAMA                                    ,202503,2,0,0,1,0,9035,4,6188829.0
5218789,521878,9995,GO,RIO QUENTE                                   ,202503,1,0,0,1,0,325,18,208846.0
4119707,411970,7773,PR,PLANALTINA DO PARANA                         ,202503,1,0,0,1,0,411,3,269324.0
4321501,432150,8933,RS,TORRES                                       ,202503,7,0,2,3,0,2399,1,1580281.0
3511706,351170,6335,SP,CHARQUEADA                                   ,202503,3,0,0,1,2,892,28,598357.0
3512209,351220,6345,SP,CONCHAL                                      ,202503,2,0,0,2,0,2007,96,1361394.0
3513108,351310,6363,SP,CRAVINHOS                                    ,202503,4,0,0,4,0,1851,59,1184108.0
1703909,170390,9717,TO,CASEARA                                      ,202503,1,0,0,1,0,908,3,616165.0
2707701,270770,2853,AL,RIO LARGO                                    ,202503,4,0,0,2,0,13223,5,8911755.0
2304400,230440,1389,CE,FORTALEZA                                    ,202503,192,0,2,141,11,318093,242,204139013.0
5221403,522140,9625,GO,TRINDADE                                     ,202503,11,0,0,8,0,10993,128,7218155.0
3137205,313720,4743,MG,LAGOA DA PRATA                               ,202503,5,0,0,3,0,3066,19,1984244.0
1100114,110011,0015,RO,JARU                                         ,202503,1,0,0,0,0,3549,41,2266883.0
5106752,510675,8999,MT,PONTES E LACERDA                             ,202503,10,0,0,8,1,2388,3,1566535.0
5106802,510680,9135,MT,PORTO DOS GAUCHOS                            ,202503,1,0,0,1,0,210,6,144358.0
4214805,421480,8291,SC,RIO DO SUL                                   ,202503,15,0,0,12,0,1636,72,1100861.0
4216354,421635,5551,SC,SAO JOAO DO ITAPERIU                         ,202503,2,0,0,1,1,174,4,123595.0
4218004,421800,8355,SC,TIJUCAS                                      ,202503,9,0,0,7,1,1712,19,1140788.0
3522109,352210,6543,SP,ITANHAEM                                     ,202503,9,1,2,4,2,12347,214,8076413.0
2914802,291480,3597,BA,ITABUNA                                      ,202503,11,0,2,2,0,23111,155,14918345.0
2308302,230830,1467,CE,MILAGRES                                     ,202503,1,1,0,0,0,5294,35,3474999.0
5208301,520830,9309,GO,DIVINOPOLIS DE GOIAS                         ,202503,1,0,0,1,0,987,1,649714.0
5208400,520840,9367,GO,GOIANAPOLIS                                  ,202503,1,0,0,1,0,1565,19,1053161.0
3118908,311890,4377,MG,CORDISBURGO                                  ,202503,2,0,0,0,1,1066,17,691142.0
2607208,260720,2443,PE,IPOJUCA                                      ,202503,4,0,0,4,0,20952,188,13953992.0
4121703,412170,7811,PR,RESERVA                                      ,202503,2,1,0,1,0,2919,24,1953449.0
4122206,412220,7821,PR,RIO BRANCO DO SUL                            ,202503,3,0,0,2,0,2446,33,1609831.0
4122404,412240,7825,PR,ROLANDIA                                     ,202503,20,0,0,18,0,2819,34,1840462.0
4209409,420940,8185,SC,LAGUNA                                       ,202503,1,0,0,0,1,1508,56,970145.0
4211306,421130,8221,SC,NAVEGANTES                                   ,202503,9,0,1,8,0,4478,95,2943800.0
4211603,421160,8227,SC,NOVA VENEZA                                  ,202503,4,0,0,2,0,332,1,217541.0
3519055,351905,2953,SP,HOLAMBRA                                     ,202503,7,0,0,6,0,298,1,196764.0
2917508,291750,3651,BA,JACOBINA                                     ,202503,1,0,0,0,1,13667,93,9034605.0
5007208,500720,9143,MS,RIO BRILHANTE                                ,202503,2,0,0,2,0,1947,77,1299800.0
5007695,500769,9809,MS,SAO GABRIEL DO OESTE                         ,202503,6,0,0,6,0,1316,54,880311.0
5100607,510060,9911,MT,ALTO TAQUARI                                 ,202503,1,0,0,1,0,512,16,346934.0
2510808,251080,2117,PB,PATOS                                        ,202503,1,0,0,1,0,14455,68,9600736.0
1100288,110028,0029,RO,ROLIM DE MOURA                               ,202503,5,0,0,4,0,2070,28,1341292.0
2307304,230730,1447,CE,JUAZEIRO DO NORTE                            ,202503,18,0,0,9,3,35295,247,23588460.0
3159605,315960,5191,MG,SANTA RITA DO SAPUCAI                        ,202503,6,0,0,4,0,1621,15,1046402.0
3301207,330120,5823,RJ,CARMO                                        ,202503,1,0,0,1,0,1863,1,1188277.0
4301909,430190,8537,RS,BARRA DO RIBEIRO                             ,202503,1,0,0,0,0,764,5,509703.0
2304202,230420,1385,CE,CRATO                                        ,202503,3,0,0,3,0,20560,154,13364486.0
2304350,230435,1591,CE,FORQUILHA                                    ,202503,1,0,0,1,0,3561,21,2297723.0
3139003,313900,4779,MG,MACHADO                                      ,202503,2,1,0,1,0,2573,34,1700180.0
2611606,261160,2531,PE,RECIFE                                       ,202503,155,0,1,102,21,146614,800,95665187.0
2211001,221100,1219,PI,TERESINA                                     ,202503,46,0,0,26,4,95070,21,61892117.0
4312252,431225,5773,RS,MINAS DO LEAO                                ,202503,1,0,0,1,0,929,30,615821.0
3502903,350290,6157,SP,ARACOIABA DA SERRA                           ,202503,9,0,0,2,1,1569,13,1026413.0
3503802,350380,6175,SP,ARTUR NOGUEIRA                               ,202503,2,0,0,2,0,2310,69,1520882.0
3504008,350400,6179,SP,ASSIS                                        ,202503,12,0,0,10,1,4381,32,2853414.0
3202801,320280,5655,ES,ITAPEMIRIM                                   ,202503,6,0,0,3,1,5971,94,3978737.0
3203056,320305,5713,ES,JAGUARE                                      ,202503,2,0,0,2,0,3454,68,2298609.0
3104304,310430,4085,MG,AREADO                                       ,202503,1,0,0,1,0,932,2,626208.0
3104403,310440,4087,MG,ARGIRITA                                     ,202503,1,0,0,1,0,247,1,168739.0
2602902,260290,2357,PE,CABO DE SANTO AGOSTINHO                      ,202503,7,0,0,7,0,31117,163,20432027.0
3303401,330340,5867,RJ,NOVA FRIBURGO                                ,202503,20,0,2,13,1,9861,2,6401209.0
4307005,430700,8637,RS,ERECHIM                                      ,202503,29,0,0,22,5,2728,3,1758924.0
1600600,160060,0615,AP,SANTANA                                      ,202503,1,0,0,0,0,17934,6,12412371.0
2932705,293270,3953,BA,URUCUCA                                      ,202503,1,0,0,1,0,5230,45,3559923.0
2306256,230625,0991,CE,ITAITINGA                                    ,202503,6,0,0,2,2,8094,193,5304529.0
4108809,410880,7571,PR,GUAIRA                                       ,202503,7,1,0,4,1,1017,15,666785.0
4111506,411150,7623,PR,IVAIPORA                                     ,202503,5,0,0,2,0,870,10,538517.0
2406106,240610,1719,RN,JUCURUTU                                     ,202503,1,0,0,1,0,3203,24,2010100.0
3508009,350800,6261,SP,BURI                                         ,202503,4,0,0,2,1,2999,34,2029708.0
3509205,350920,6285,SP,CAJAMAR                                      ,202503,34,1,0,25,4,6513,2,4274672.0
2919157,291915,3973,BA,LAPAO                                        ,202503,1,0,0,0,1,5292,30,3557269.0
3101102,310110,4021,MG,AIMORES                                      ,202503,2,0,0,2,0,2511,7,1627667.0
3101904,310190,4037,MG,ALPINOPOLIS                                  ,202503,1,0,0,0,0,968,2,663858.0
3146107,314610,4921,MG,OURO PRETO                                   ,202503,3,0,1,2,0,4694,44,2985310.0
