cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,cat_total,cat_obito,cat_cid_mental,cat_cid_lesao,cat_cid_musculo,cat_afastamento,cnae_dominante,cnae_dominante_nome,cat_cnae_dominante,concentracao_dominante,n_cnaes_ativos,bf_media,bf_pico,bf_vale,bf_ini,bf_fim,bf_variacao_periodo,bf_variacao_pct
1100106,110010,0001,RO,GUAJARA-MIRIM                                ,21.0,0.0,0.0,11.0,1.0,8.0,46,Comercio Atacadista ,5.0,0.23809523809523808,11,4965.75,5115,4772,4839,4884,45,0.009299442033477991
1100379,110037,0002,RO,ALTO ALEGRE DOS PARECIS                      ,3.0,0.0,0.0,2.0,0.0,1.0,82,Servicos Combinados ,1.0,0.3333333333333333,3,405.4166666666667,563,337,563,360,-203,-0.3605683836589698
1100205,110020,0003,RO,PORTO VELHO                                  ,1994.0,8.0,14.0,1290.0,136.0,1061.0,47,Comercio Varejista d,259.0,0.12988966900702106,60,46676.708333333336,49965,40108,42498,47137,4639,0.10915807802720127
1100940,110094,0008,RO,CUJUBIM                                      ,6.0,0.0,0.0,4.0,0.0,4.0,02,Producao Florestal -,3.0,0.5,4,1250.4583333333333,1337,1193,1325,1238,-87,-0.06566037735849056
1100304,110030,0013,RO,VILHENA                                      ,745.0,5.0,4.0,445.0,43.0,361.0,10,"Abate de Suinos, Ave",143.0,0.1919463087248322,49,4741.041666666667,5030,4273,4313,4304,-9,-0.0020867145838163693
1100114,110011,0015,RO,JARU                                         ,119.0,2.0,0.0,89.0,5.0,52.0,10,"Abate de Suinos, Ave",47.0,0.3949579831932773,18,3359.625,3585,2911,3158,3088,-70,-0.022165927802406588
1100155,110015,0017,RO,OURO PRETO DO OESTE                          ,78.0,2.0,2.0,49.0,4.0,45.0,47,Comercio Varejista d,16.0,0.20512820512820512,17,2325.7083333333335,2429,2109,2303,2236,-67,-0.029092488059053408
1101492,110149,0020,RO,SAO FRANCISCO DO GUAPORE                     ,3.0,0.0,0.0,3.0,0.0,1.0,47,Comercio Varejista d,1.0,0.3333333333333333,3,1347.0833333333333,1393,1255,1375,1257,-118,-0.08581818181818182
1101559,110155,0022,RO,TEIXEIROPOLIS                                ,2.0,0.0,0.0,2.0,0.0,1.0,47,Comercio Varejista d,2.0,1.0,1,362.375,376,332,356,355,-1,-0.0028089887640449437
1100064,110006,0023,RO,COLORADO DO OESTE                            ,27.0,0.0,0.0,19.0,1.0,19.0,47,Comercio Varejista d,6.0,0.2222222222222222,9,462.5416666666667,493,402,472,408,-64,-0.13559322033898305
1100346,110034,0035,RO,ALVORADA D'OESTE                             ,5.0,0.0,0.0,4.0,0.0,5.0,49,Transporte Rodoviari,2.0,0.4,4,1342.4166666666667,1455,1152,1345,1186,-159,-0.11821561338289963
1400472,140047,0036,RR,RORAINOPOLIS                                 ,56.0,0.0,0.0,35.0,8.0,10.0,01,Criacao de Aves     ,39.0,0.6964285714285714,11,4148.708333333333,4378,3668,4203,3842,-361,-0.08589103021651201
1100031,110003,0037,RO,CABIXI                                       ,10.0,0.0,0.0,8.0,0.0,6.0,84,Administracao Public,8.0,0.8,2,307.6666666666667,325,293,321,321,0,0.0
1100130,110013,0039,RO,MACHADINHO D'OESTE                           ,26.0,1.0,0.0,12.0,4.0,15.0,16,Desdobramento de Mad,13.0,0.5,6,2641.0,2806,2299,2689,2299,-390,-0.14503532911863146
1501451,150145,0044,PA,BELTERRA                                     ,43.0,0.0,0.0,37.0,4.0,30.0,01,Criacao de Aves     ,37.0,0.8604651162790697,3,2653.0,2786,2505,2546,2546,0,0.0
1502152,150215,0048,PA,CANAA DOS CARAJAS                            ,277.0,0.0,0.0,202.0,24.0,136.0,42,Obras para Geracao e,76.0,0.2743682310469314,31,9078.041666666666,10100,7171,7182,9423,2241,0.31203007518796994
1503044,150304,0052,PA,FLORESTA DO ARAGUAIA                         ,5.0,0.0,0.0,5.0,0.0,0.0,07,Extracao de Minerio ,3.0,0.6,2,3241.9166666666665,3347,3041,3294,3097,-197,-0.05980570734669095
5219738,521973,0053,GO,SANTO ANTONIO DE GOIAS                       ,20.0,0.0,2.0,15.0,1.0,8.0,72,Pesquisa e Desenvolv,5.0,0.25,9,717.875,771,660,697,711,14,0.020086083213773313
1504976,150497,0056,PA,NOVA IPIXUNA                                 ,2.0,0.0,0.0,2.0,0.0,1.0,23,Fabricacao de Artefa,2.0,1.0,1,1744.7916666666667,1894,1608,1613,1894,281,0.17420954742715436
5221577,522157,0059,GO,UIRAPURU                                     ,2.0,0.0,0.0,2.0,0.0,2.0,68,Gestao e Administrac,2.0,1.0,1,471.4166666666667,511,377,509,377,-132,-0.2593320235756385
1505650,150565,0060,PA,PLACAS                                       ,1.0,0.0,0.0,1.0,0.0,1.0,10,"Abate de Suinos, Ave",1.0,1.0,1,3866.125,4101,3506,3856,3506,-350,-0.09076763485477178
1508035,150803,0068,PA,TRACUATEUA                                   ,6.0,0.0,0.0,6.0,0.0,2.0,08,"Extracao de Pedra, A",4.0,0.6666666666666666,2,8256.5,8667,7937,7943,7937,-6,-0.0007553820974442906
1600808,160080,0070,AP,VITORIA DO JARI                              ,2.0,0.0,0.0,2.0,0.0,0.0,47,Comercio Varejista d,1.0,0.5,2,2671.625,2842,2454,2842,2457,-385,-0.1354679802955665
5201454,520145,0071,GO,APARECIDA DO RIO DOCE                        ,2.0,0.0,0.0,2.0,0.0,0.0,01,Criacao de Aves     ,2.0,1.0,1,178.29166666666666,202,150,199,160,-39,-0.19597989949748743
1700301,170030,0072,TO,AGUIARNOPOLIS                                ,36.0,0.0,0.0,34.0,1.0,22.0,01,Criacao de Aves     ,36.0,1.0,1,515.9166666666666,541,451,521,452,-69,-0.1324376199616123
5216452,521645,0075,GO,PEROLANDIA                                   ,32.0,0.0,0.0,20.0,1.0,11.0,19,Fabricacao de Alcool,28.0,0.875,3,172.54166666666666,193,139,190,144,-46,-0.24210526315789474
5205497,520549,0077,GO,CIDADE OCIDENTAL                             ,91.0,0.0,0.0,50.0,17.0,42.0,10,"Abate de Suinos, Ave",37.0,0.4065934065934066,15,10257.666666666666,10859,9159,10830,9350,-1480,-0.13665743305632502
5200555,520055,0085,GO,ALTO HORIZONTE                               ,14.0,0.0,0.0,12.0,0.0,4.0,07,Extracao de Minerio ,5.0,0.35714285714285715,4,546.5,576,489,565,509,-56,-0.09911504424778761
5214879,521487,0087,GO,NOVA IGUACU DE GOIAS                         ,3.0,0.0,0.0,3.0,0.0,3.0,42,Obras para Geracao e,3.0,1.0,1,280.0,296,250,279,250,-29,-0.1039426523297491
5107404,510740,0093,MT,SAO PEDRO DA CIPA                            ,1.0,0.0,0.0,0.0,0.0,0.0,41,Construcao de Edific,1.0,1.0,1,421.8333333333333,467,379,462,379,-83,-0.17965367965367965
5106653,510665,0095,MT,PONTAL DO ARAGUAIA                           ,10.0,1.0,0.0,9.0,0.0,8.0,47,Comercio Varejista d,6.0,0.6,4,525.7083333333334,615,409,580,435,-145,-0.25
5107065,510706,0097,MT,QUERENCIA                                    ,80.0,0.0,0.0,66.0,5.0,35.0,01,Criacao de Aves     ,40.0,0.5,15,1755.5833333333333,1890,1366,1366,1889,523,0.3828696925329429
1721257,172125,0102,TO,TUPIRAMA                                     ,1.0,0.0,0.0,1.0,0.0,0.0,46,Comercio Atacadista ,1.0,1.0,1,190.375,202,173,193,187,-6,-0.031088082901554404
1200104,120010,0105,AC,BRASILEIA                                    ,64.0,1.0,0.0,38.0,7.0,37.0,10,"Abate de Suinos, Ave",52.0,0.8125,9,4716.75,5009,4362,4797,4362,-435,-0.0906816760475297
1200203,120020,0107,AC,CRUZEIRO DO SUL                              ,141.0,6.0,5.0,55.0,1.0,75.0,86,Atividades de Atendi,74.0,0.524822695035461,18,14336.083333333334,15005,13770,13770,14089,319,0.023166303558460423
2101251,210125,0116,MA,BACABEIRA                                    ,25.0,0.0,0.0,15.0,6.0,9.0,08,"Extracao de Pedra, A",19.0,0.76,5,3518.75,3609,3337,3471,3382,-89,-0.02564102564102564
5106158,510615,0117,MT,NOVA BANDEIRANTES                            ,24.0,0.0,0.0,18.0,0.0,12.0,01,Criacao de Aves     ,13.0,0.5416666666666666,6,1278.1666666666667,1453,1021,1421,1021,-400,-0.28149190710767064
5108956,510895,0119,MT,NOVA MONTE VERDE                             ,42.0,0.0,0.0,32.0,6.0,17.0,10,"Abate de Suinos, Ave",29.0,0.6904761904761905,7,767.8333333333334,834,626,823,689,-134,-0.16281895504252733
2101731,210173,0120,MA,BELAGUA                                      ,1.0,0.0,0.0,0.0,1.0,0.0,52,Armazenamento       ,1.0,1.0,1,2087.6666666666665,2133,2025,2041,2034,-7,-0.0034296913277804997
5100359,510035,0127,MT,ALTO BOA VISTA                               ,7.0,0.0,0.0,5.0,1.0,4.0,46,Comercio Atacadista ,5.0,0.7142857142857143,2,496.375,520,431,502,440,-62,-0.12350597609561753
2102036,210203,0128,MA,BOM JESUS DAS SELVAS                         ,3.0,1.0,0.0,2.0,0.0,1.0,46,Comercio Atacadista ,1.0,0.3333333333333333,3,4958.541666666667,5085,4690,4822,4758,-64,-0.013272501036914143
5103353,510335,0131,MT,CONFRESA                                     ,237.0,0.0,0.0,190.0,10.0,121.0,10,"Abate de Suinos, Ave",186.0,0.7848101265822784,14,2738.25,2895,2416,2749,2474,-275,-0.1000363768643143
2102150,210215,0132,MA,BREJO DE AREIA                               ,1.0,0.0,0.0,1.0,0.0,0.0,47,Comercio Varejista d,1.0,1.0,1,2078.0416666666665,2179,1926,1926,2072,146,0.07580477673935618
1200401,120040,0139,AC,RIO BRANCO                                   ,1129.0,7.0,6.0,670.0,45.0,545.0,86,Atividades de Atendi,161.0,0.14260407440212577,55,43383.375,45403,39881,43274,40998,-2276,-0.05259509174099922
2102556,210255,0140,MA,CAMPESTRE DO MARANHAO                        ,22.0,0.0,1.0,19.0,1.0,17.0,19,Fabricacao de Alcool,11.0,0.5,3,1783.4166666666667,1863,1608,1762,1674,-88,-0.049943246311010214
5006002,500600,0143,MS,NOVA ALVORADA DO SUL                         ,126.0,0.0,0.0,97.0,14.0,64.0,19,Fabricacao de Alcool,49.0,0.3888888888888889,15,1411.625,1517,1240,1516,1349,-167,-0.11015831134564644
1200609,120060,0147,AC,TARAUACA                                     ,14.0,1.0,0.0,6.0,0.0,12.0,10,"Abate de Suinos, Ave",7.0,0.5,3,9041.75,9477,8600,8767,8689,-78,-0.008897000114064104
2103174,210317,0148,MA,CENTRO NOVO DO MARANHAO                      ,1.0,0.0,0.0,1.0,0.0,1.0,61,Telecomunicacoes por,1.0,1.0,1,3833.7916666666665,3941,3569,3699,3679,-20,-0.005406866720735334
1200450,120045,0153,AC,SENADOR GUIOMARD                             ,28.0,0.0,1.0,25.0,1.0,16.0,10,"Abate de Suinos, Ave",14.0,0.5,9,3398.3333333333335,3873,2931,3873,3131,-742,-0.19158275238832945
2103752,210375,0154,MA,DAVINOPOLIS                                  ,24.0,1.0,0.0,17.0,1.0,4.0,46,Comercio Atacadista ,17.0,0.7083333333333334,3,1691.375,1757,1516,1691,1617,-74,-0.04376108811354228
1200344,120034,0155,AC,MANOEL URBANO                                ,1.0,0.0,1.0,0.0,0.0,1.0,53,Atividades de Correi,1.0,1.0,1,2472.25,2633,2252,2319,2526,207,0.08926261319534282
1200054,120005,0157,AC,ASSIS BRASIL                                 ,4.0,0.0,0.0,4.0,0.0,2.0,47,Comercio Varejista d,4.0,1.0,1,1789.8333333333333,1844,1734,1734,1753,19,0.010957324106113034
2104552,210455,0162,MA,GOVERNADOR EDISON LOBAO                      ,14.0,1.0,0.0,12.0,1.0,6.0,15,Fabricacao de Calcad,7.0,0.5,6,2789.8333333333335,2906,2469,2784,2629,-155,-0.05567528735632184
5005251,500525,0163,MS,LAGUNA CARAPA                                ,24.0,0.0,0.0,19.0,0.0,8.0,01,Criacao de Aves     ,14.0,0.5833333333333334,7,613.25,635,584,609,584,-25,-0.041050903119868636
2105153,210515,0170,MA,IGARAPE DO MEIO                              ,16.0,0.0,0.0,14.0,1.0,12.0,10,"Abate de Suinos, Ave",16.0,1.0,1,2885.75,2970,2720,2905,2753,-152,-0.05232358003442341
1703826,170382,0171,TO,CACHOEIRINHA                                 ,1.0,0.0,0.0,1.0,0.0,0.0,47,Comercio Varejista d,1.0,1.0,1,311.375,324,296,310,309,-1,-0.0032258064516129032
1716307,171630,0191,TO,PAU D'ARCO                                   ,1.0,0.0,0.0,1.0,0.0,0.0,01,Criacao de Aves     ,1.0,1.0,1,590.8333333333334,669,510,647,523,-124,-0.19165378670788252
1718865,171886,0195,TO,SANTA FE DO ARAGUAIA                         ,3.0,0.0,0.0,3.0,0.0,3.0,10,"Abate de Suinos, Ave",3.0,1.0,1,637.3333333333334,662,598,628,614,-14,-0.022292993630573247
1300300,130030,0207,AM,AUTAZES                                      ,6.0,0.0,0.0,3.0,0.0,5.0,47,Comercio Varejista d,3.0,0.5,3,15532.458333333334,16292,14533,15268,14533,-735,-0.04813990044537595
1300409,130040,0209,AM,BARCELOS                                     ,2.0,0.0,0.0,2.0,0.0,2.0,70,Atividades de Consul,2.0,1.0,1,3374.75,3492,3217,3217,3346,129,0.04009947155735157
1300805,130080,0217,AM,BORBA                                        ,2.0,0.0,0.0,2.0,0.0,1.0,35,Distribuicao de Ener,2.0,1.0,1,6839.041666666667,6982,6541,6900,6541,-359,-0.05202898550724638
1301001,130100,0221,AM,CARAUARI                                     ,1.0,0.0,0.0,1.0,0.0,0.0,36,"Captacao, Tratamento",1.0,1.0,1,6265.333333333333,6508,5732,6490,5732,-758,-0.11679506933744221
1301209,130120,0225,AM,COARI                                        ,13.0,0.0,0.0,8.0,2.0,4.0,06,Extracao de Petroleo,8.0,0.6153846153846154,6,14963.916666666666,15365,14481,14676,14714,38,0.0025892613791223765
2111532,211153,0240,MA,SAO PEDRO DA AGUA BRANCA                     ,9.0,0.0,0.0,2.0,0.0,8.0,47,Comercio Varejista d,8.0,0.8888888888888888,2,1779.1666666666667,1852,1683,1709,1768,59,0.03452311293153891
1302504,130250,0253,AM,MANACAPURU                                   ,39.0,0.0,3.0,20.0,9.0,15.0,47,Comercio Varejista d,11.0,0.28205128205128205,8,20120.083333333332,20895,18884,19989,19668,-321,-0.016058832357796787
1302702,130270,0257,AM,MANICORE                                     ,1.0,0.0,0.0,0.0,1.0,0.0,10,"Abate de Suinos, Ave",1.0,1.0,1,8548.166666666666,8885,8125,8253,8221,-32,-0.00387737792317945
1302900,130290,0261,AM,MAUES                                        ,1.0,0.0,0.0,1.0,0.0,0.0,45,Comercio de Pecas e ,1.0,1.0,1,13807.25,14152,13340,14152,13433,-719,-0.05080553985302431
1303106,130310,0265,AM,NOVA OLINDA DO NORTE                         ,1.0,0.0,0.0,1.0,0.0,0.0,85,Educacao Infantil - ,1.0,1.0,1,6205.416666666667,6410,5845,6347,5871,-476,-0.0749960611312431
1303403,130340,0269,AM,PARINTINS                                    ,50.0,0.0,0.0,18.0,2.0,22.0,86,Atividades de Atendi,22.0,0.44,8,20956.791666666668,21682,19961,20688,20486,-202,-0.009764114462490333
1303908,130390,0275,AM,SAO PAULO DE OLIVENCA                        ,3.0,0.0,0.0,2.0,1.0,2.0,36,"Captacao, Tratamento",2.0,0.6666666666666666,2,7523.958333333333,7757,7177,7177,7386,209,0.029120802563745298
1400100,140010,0301,RR,BOA VISTA                                    ,1457.0,6.0,4.0,890.0,78.0,700.0,47,Comercio Varejista d,387.0,0.2656142759094029,50,35257.375,37669,31367,31591,34543,2952,0.09344433541198442
1400159,140015,0307,RR,BONFIM                                       ,2.0,0.0,0.0,2.0,0.0,0.0,01,Criacao de Aves     ,2.0,1.0,1,4006.625,4380,3318,4287,3505,-782,-0.18241194308374153
1400407,140040,0311,RR,NORMANDIA                                    ,1.0,0.0,0.0,0.0,1.0,1.0,01,Criacao de Aves     ,1.0,1.0,1,2991.5833333333335,3150,2771,2942,2771,-171,-0.058123725356900066
1400605,140060,0315,RR,SAO LUIZ                                     ,3.0,0.0,0.0,2.0,0.0,0.0,16,Desdobramento de Mad,2.0,0.6666666666666666,2,1574.5,1696,1385,1578,1439,-139,-0.08808618504435994
1712702,171270,0317,TO,MATEIROS                                     ,1.0,0.0,0.0,1.0,0.0,0.0,01,Criacao de Aves     ,1.0,1.0,1,300.8333333333333,312,282,282,312,30,0.10638297872340426
2204352,220435,0318,PI,GEMINIANO                                    ,1.0,0.0,0.0,1.0,0.0,0.0,10,"Abate de Suinos, Ave",1.0,1.0,1,1565.0416666666667,1627,1437,1615,1437,-178,-0.11021671826625387
1703867,170386,0327,TO,CARIRI DO TOCANTINS                          ,57.0,1.0,0.0,38.0,6.0,25.0,10,"Abate de Suinos, Ave",36.0,0.631578947368421,5,288.6666666666667,321,236,308,239,-69,-0.22402597402597402
2205573,220557,0338,PI,LAGOA DE SAO FRANCISCO                       ,2.0,0.0,0.0,2.0,0.0,2.0,53,Atividades de Correi,2.0,1.0,1,1271.875,1301,1218,1262,1242,-20,-0.01584786053882726
1708254,170825,0345,TO,FORTALEZA DO TABOCAO                         ,2.0,1.0,0.0,2.0,0.0,1.0,56,Restaurantes e Outro,1.0,0.5,2,552.25,596,509,596,573,-23,-0.03859060402684564
1717206,171720,0355,TO,PIRAQUE                                      ,3.0,0.0,0.0,3.0,0.0,0.0,01,Criacao de Aves     ,3.0,1.0,1,391.5,418,344,397,352,-45,-0.11335012594458438
1711902,171190,0367,TO,LAGOA DA CONFUSAO                            ,36.0,2.0,0.0,27.0,1.0,14.0,01,Criacao de Aves     ,19.0,0.5277777777777778,7,1593.9583333333333,1664,1484,1484,1589,105,0.07075471698113207
1506351,150635,0369,PA,SANTA BARBARA DO PARA                        ,41.0,0.0,0.0,34.0,2.0,22.0,46,Comercio Atacadista ,11.0,0.2682926829268293,9,3604.5416666666665,3788,3246,3762,3288,-474,-0.12599681020733652
1507151,150715,0381,PA,SAO DOMINGOS DO ARAGUAIA                     ,9.0,0.0,0.0,7.0,2.0,2.0,10,"Abate de Suinos, Ave",6.0,0.6666666666666666,3,3999.5416666666665,4145,3675,3996,3799,-197,-0.0492992992992993
1500347,150034,0383,PA,AGUA AZUL DO NORTE                           ,259.0,0.0,0.0,50.0,0.0,72.0,10,"Abate de Suinos, Ave",244.0,0.9420849420849421,3,2709.1666666666665,2911,2328,2858,2447,-411,-0.14380685794261722
1502764,150276,0385,PA,CUMARU DO NORTE                              ,38.0,0.0,0.0,28.0,1.0,18.0,01,Criacao de Aves     ,37.0,0.9736842105263158,2,1731.9583333333333,1841,1563,1735,1634,-101,-0.05821325648414986
1500958,150095,0389,PA,AURORA DO PARA                               ,1.0,0.0,0.0,1.0,0.0,0.0,01,Criacao de Aves     ,1.0,1.0,1,5983.0,6152,5663,5997,5788,-209,-0.03485075871268968
2210375,221037,0390,PI,SAO LUIS DO PIAUI                            ,1.0,0.0,0.0,1.0,0.0,1.0,84,Administracao Public,1.0,1.0,1,448.0416666666667,460,426,435,436,1,0.0022988505747126436
1504950,150495,0391,PA,NOVA ESPERANCA DO PIRIA                      ,3.0,0.0,0.0,2.0,0.0,2.0,52,Armazenamento       ,2.0,0.6666666666666666,2,5315.0,5648,5081,5119,5084,-35,-0.006837272904864231
1507953,150795,0395,PA,TAILANDIA                                    ,289.0,1.0,0.0,64.0,10.0,150.0,01,Criacao de Aves     ,156.0,0.5397923875432526,12,13431.5,13971,12231,13696,12439,-1257,-0.0917786214953271
1508084,150808,0397,PA,TUCUMA                                       ,100.0,2.0,0.0,81.0,0.0,57.0,10,"Abate de Suinos, Ave",62.0,0.62,12,2940.625,3086,2669,3021,2701,-320,-0.10592519033432639
2210631,221063,0398,PI,SEBASTIAO LEAL                               ,14.0,2.0,0.0,11.0,0.0,9.0,01,Criacao de Aves     ,14.0,1.0,1,863.0833333333334,892,815,880,822,-58,-0.0659090909090909
1500107,150010,0401,PA,ABAETETUBA                                   ,122.0,2.0,0.0,77.0,8.0,57.0,86,Atividades de Atendi,44.0,0.36065573770491804,10,39288.875,40536,37119,39554,38060,-1494,-0.037771148303584974
1500206,150020,0403,PA,ACARA                                        ,60.0,0.0,0.0,38.0,3.0,19.0,10,"Abate de Suinos, Ave",20.0,0.3333333333333333,8,13755.916666666666,14224,12704,13649,13136,-513,-0.03758517107480402
1500404,150040,0407,PA,ALENQUER                                     ,4.0,0.0,0.0,4.0,0.0,2.0,61,Telecomunicacoes por,2.0,0.5,3,12782.541666666666,13445,11793,13186,11793,-1393,-0.10564234794478992
1500503,150050,0409,PA,ALMEIRIM                                     ,15.0,0.0,0.0,8.0,0.0,14.0,17,Fabricacao de Produt,6.0,0.4,6,6703.958333333333,7258,6048,7258,6048,-1210,-0.16671259300082666
2401859,240185,0414,RN,CAICARA DO NORTE                             ,2.0,0.0,0.0,2.0,0.0,0.0,42,Obras para Geracao e,2.0,1.0,1,1283.4166666666667,1330,1171,1279,1198,-81,-0.06333072713057075
2404853,240485,0418,RN,ITAJA                                        ,6.0,0.0,0.0,6.0,0.0,2.0,23,Fabricacao de Artefa,3.0,0.5,3,1209.125,1272,1150,1272,1154,-118,-0.09276729559748427
1501303,150130,0425,PA,BARCARENA                                    ,470.0,2.0,0.0,379.0,19.0,217.0,42,Obras para Geracao e,72.0,0.15319148936170213,30,17891.541666666668,18673,17007,18073,17465,-608,-0.03364134344049134
2410256,241025,0426,RN,PORTO DO MANGUE                              ,7.0,0.0,0.0,5.0,1.0,3.0,08,"Extracao de Pedra, A",7.0,1.0,1,1091.6666666666667,1121,1032,1091,1039,-52,-0.04766269477543538
2411056,241105,0428,RN,TIBAU                                        ,6.0,0.0,0.0,2.0,1.0,0.0,38,Coleta de Residuos N,3.0,0.5,3,813.1666666666666,853,745,745,812,67,0.08993288590604027
1501501,150150,0429,PA,BENEVIDES                                    ,216.0,6.0,1.0,146.0,23.0,98.0,46,Comercio Atacadista ,55.0,0.25462962962962965,23,11690.625,12261,10567,11955,10744,-1211,-0.1012965286491008
1501709,150170,0433,PA,BRAGANCA                                     ,44.0,0.0,0.0,31.0,1.0,8.0,10,"Abate de Suinos, Ave",22.0,0.5,8,24035.291666666668,25207,22800,22836,23803,967,0.04234541951304957
